ua_1,ua_2,year,relatedness
23,3,1991,0.1718524084614369
23,3,1996,0.15982027730806042
23,3,2001,0.16744733740950113
23,3,2006,0.21563001220825262
23,3,2013,0.21013571850028612
23,4,1981,0.5255822617832315
23,4,1986,0.47766322642502146
23,4,1991,0.45784173981969856
23,4,1996,0.3627497499025618
23,4,2001,0.31411942699756384
23,4,2006,0.24170348448474122
23,4,2013,0.2544225224269102
23,5,1981,0.3164472103506945
23,5,1986,0.2705176138619676
23,5,1991,0.2392894181723626
23,5,1996,0.2226631993963119
23,5,2001,0.16647025339475058
23,5,2006,0.2322780339345542
23,5,2013,0.2507005091730872
23,6,1981,0.6654326354653558
23,6,1986,0.6183353306390799
23,6,1991,0.6767419373203944
23,6,1996,0.6936269468193436
23,6,2001,0.7524687247587191
23,6,2006,0.7437677141216599
23,6,2013,0.6689629704010994
23,7,1981,0.5777377321127533
23,7,1986,0.605649373208262
23,7,1991,0.6361173784929985
23,7,1996,0.7083541374377778
23,7,2001,0.7407650966757884
23,7,2006,0.7522679541452741
23,7,2013,0.7535748780416957
23,8,1981,0.6450559029426347
23,8,1986,0.6503815412333228
23,8,1991,0.6882944999719021
23,8,1996,0.7364823411609489
23,8,2001,0.7644390206399472
23,8,2006,0.7424395500128553
23,8,2013,0.7480036326619299
23,9,1981,0.32690899554796266
23,9,1986,0.35638579235451684
23,9,1991,0.41240924568694826
23,9,1996,0.48209257408884326
23,9,2001,0.5451675877943887
23,9,2006,0.6238134199693963
23,9,2013,0.7543598847983897
23,10,1981,0.5285523332737214
23,10,1986,0.533674833416248
23,10,1991,0.671937941135807
23,10,1996,0.7370197576665585
23,10,2001,0.7362843022791041
23,10,2006,0.8556618945494077
23,10,2013,0.9124009980586232
23,11,1981,0.6104181862061597
23,11,1986,0.6801727398028121
23,11,1991,0.7577529672964911
23,11,1996,0.5930622515011208
23,11,2001,0.6752747163936681
23,11,2006,0.8201907540642936
23,11,2013,0.8197631741978402
23,12,1981,0.3696506150378216
23,12,1986,0.3851980445298263
23,12,1991,0.4462832083644915
23,12,1996,0.43526467468451147
23,12,2001,0.5092986781408043
23,12,2006,0.5557331248679439
23,12,2013,0.681832877895862
23,13,1981,0.44654891770514654
23,13,1986,0.49308575689590717
23,13,1991,0.4576296202561182
23,13,1996,0.42286410930497265
23,13,2001,0.4564508661218876
23,13,2006,0.4963069558360504
23,13,2013,0.5130099444471405
23,14,1981,0.5211326199111592
23,14,1986,0.5180519507177737
23,14,1991,0.6912150985136877
23,14,1996,0.7512936369191829
23,14,2001,0.8414928653614859
23,14,2006,0.8384780445913974
23,14,2013,0.6642300676257265
23,15,1981,0.653440763542036
23,15,1986,0.7810728463676878
23,15,1991,0.7889736085738004
23,15,1996,0.8553887547644496
23,15,2001,0.8808916481903247
23,15,2006,0.8992103481807259
23,15,2013,0.8570448042719412
23,16,1981,0.760005907867839
23,16,1986,0.7903867082379191
23,16,1991,0.7976837089095383
23,16,1996,0.7576049984254347
23,16,2001,0.8217683254463727
23,16,2006,0.7985619462337333
23,16,2013,0.8849691109584013
23,17,1981,0.3789866128120162
23,17,1986,0.4572607826524128
23,17,1991,0.49467242812116174
23,17,1996,0.5116548525591971
23,17,2001,0.5568874720585519
23,17,2006,0.5511900842404825
23,17,2013,0.5199500472676549
23,18,1981,0.40987646249827825
23,18,1986,0.3868221769401277
23,18,1991,0.3639908902414951
23,18,1996,0.44142322485145924
23,18,2001,0.4376191725225305
23,18,2006,0.44728720632690605
23,18,2013,0.42658487395498507
23,19,1981,0.45030933553095603
23,19,1986,0.46486111015787274
23,19,1991,0.5413376360957162
23,19,1996,0.6325930336265214
23,19,2001,0.6085116300847365
23,19,2006,0.7122843416220355
23,19,2013,0.7078810189597039
23,20,1981,0.5504799518955155
23,20,1986,0.5642365624651942
23,20,1991,0.5144162043771081
23,20,1996,0.5223553167219529
23,20,2001,0.4470684910084136
23,20,2006,0.39885297179077744
23,20,2013,0.3761477799730336
23,21,1981,0.5955968992444596
23,21,1986,0.5843176229726728
23,21,1991,0.49409545720598136
23,21,1996,0.3130624853392665
23,21,2001,0.4498981364297039
23,21,2006,0.5676700949509623
23,21,2013,0.488113798865034
23,22,1981,0.5668932327288949
23,22,1986,0.6014423220627846
23,22,1991,0.5644798321218121
23,22,1996,0.5465480820539688
23,22,2001,0.491666856357617
23,22,2006,0.5321669493319556
23,22,2013,0.5368022861399794
23,23,1981,1
23,23,1986,0.9999999999999998
23,23,1991,1
23,23,1996,1
23,23,2001,0.9999999999999999
23,23,2006,1
23,23,2013,1
23,24,1981,0.49756570919513715
23,24,1986,0.6337897109428732
23,24,1991,0.5837509283235335
23,24,1996,0.4537043733263534
23,24,2001,0.6622475510961864
23,24,2006,0.6380789885782046
23,24,2013,0.5450300214129454
23,25,1981,0.5748641307946971
23,25,1986,0.5436748610937487
23,25,1991,0.5701077974372729
23,25,1996,0.7222800466253887
23,25,2001,0.7266892623660866
23,25,2006,0.7091795582446555
23,25,2013,0.8048622576446081
23,26,1981,0.43838360528718495
23,26,1986,0.4602930209711267
23,26,1991,0.3533225311915883
23,26,1996,0.3068648013693155
23,26,2001,0.2977473373807073
23,26,2006,0.3013214387311239
23,26,2013,0.23367754801384677
23,101,1981,0.4361852259827498
23,101,1986,0.35738134418811934
23,101,1991,0.4188797876212623
23,101,1996,0.4341989558369893
23,101,2001,0.48056292510577814
23,101,2006,0.27106519694248093
23,101,2013,0.2853870459073604
23,102,1981,0.3030696227772599
23,102,1986,0.331720308070143
23,102,1991,0.3616557025008922
23,102,1996,0.5370201129318539
23,102,2001,0.5426547685569124
23,102,2006,0.7847863811600857
23,102,2013,0.787679217582463
23,103,1981,0.5246905875811982
23,103,1986,0.5358558299122089
23,103,1991,0.5501276226583652
23,103,1996,0.6407063064037071
23,103,2001,0.6287068340205892
23,103,2006,0.6850176494841935
23,103,2013,0.6983743119111581
23,104,1981,0.5122354489396289
23,104,1986,0.49575777341462907
23,104,1991,0.6464295687392168
23,104,1996,0.6910634163172561
23,104,2001,0.7874765429824009
23,104,2006,0.8381885225219665
23,104,2013,0.9113163204015455
23,105,1981,0.588233885129842
23,105,1986,0.6402988704546109
23,105,1991,0.6379818438232601
23,105,1996,0.6474883601204402
23,105,2001,0.6458705141570735
23,105,2006,0.6472302849042257
23,105,2013,0.6260420428983205
23,106,1981,0.5558403551981573
23,106,1986,0.6963148671559287
23,106,1991,0.6448779327471689
23,106,1996,0.718435992860856
23,106,2001,0.8298191627128775
23,106,2006,0.8491075255244627
23,106,2013,0.8136491882638336
23,107,1981,0.6122488158819673
23,107,1986,0.6346575495138607
23,107,1991,0.6554463919438366
23,107,1996,0.7519988744029829
23,107,2001,0.7622941845692609
23,107,2006,0.8090943415243586
23,107,2013,0.820813521644433
23,109,1981,0.6112644183929933
23,109,1986,0.7155536950096965
23,109,1991,0.7200462862077964
23,109,1996,0.7682854803059698
23,109,2001,0.8347267132885839
23,109,2006,0.8632981085497797
23,109,2013,0.8625348910482336
23,111,1981,0.5407496517714546
23,111,1986,0.6866700709203927
23,111,1991,0.7263128661963854
23,111,1996,0.79739949108885
23,111,2001,0.8502538350839873
23,111,2006,0.8831701650116724
23,111,2013,0.8939682663860713
23,112,1981,0.6159270913738211
23,112,1986,0.6919616249999017
23,112,1991,0.5999945846204939
23,112,1996,0.6325893791405338
23,112,2001,0.68228009957716
23,112,2006,0.6794144642662169
23,112,2013,0.6098793997920512
23,113,1981,0.5741497910567172
23,113,1986,0.6988646226033275
23,113,1991,0.7044858960531982
23,113,1996,0.6720788519449101
23,113,2001,0.6861631440700584
23,113,2006,0.7333489071123346
23,113,2013,0.7340818452490179
23,114,1981,0.6721155146966693
23,114,1986,0.7540653134226356
23,114,1991,0.7193067681309234
23,114,1996,0.716172899540443
23,114,2001,0.7791925801988117
23,114,2006,0.7907673724886346
23,114,2013,0.7635682209999037
23,116,1981,0.5965742412598126
23,116,1986,0.6322035453491546
23,116,1991,0.6141719574621852
23,116,1996,0.704360098009337
23,116,2001,0.7649391484203997
23,116,2006,0.7755906093273219
23,116,2013,0.7430990376176823
23,117,1981,0.6471529033870291
23,117,1986,0.6351355579693485
23,117,1991,0.5662316539090199
23,117,1996,0.6597359369068851
23,117,2001,0.6198862449483155
23,117,2006,0.656384235430592
23,117,2013,0.647132649175971
23,217,1981,0.4965763088006178
23,217,1986,0.46498597816548104
23,217,1991,0.6030957686780749
23,217,1996,0.7810547737899965
23,217,2001,0.8363993454844361
23,217,2006,0.83841247029398
23,217,2013,0.8805008516000976
23,226,1981,0.6353451683993205
23,226,1986,0.7451569833567636
23,226,1991,0.722032873909193
23,226,1996,0.8330621847821316
23,226,2001,0.8776023011366652
23,226,2006,0.8987156959653121
23,226,2013,0.9131409459772022
23,231,1981,0.5412179417288627
23,231,1986,0.564466606743381
23,231,1991,0.5642317166411726
23,231,1996,0.639707816517911
23,231,2001,0.72243295561346
23,231,2006,0.6989251395266178
23,231,2013,0.7597944694008317
23,232,1981,0.6827829359569618
23,232,1986,0.6954896038547693
23,232,1991,0.7226503656823052
23,232,1996,0.8000845471818903
23,232,2001,0.8127460015300811
23,232,2006,0.8083102855586888
23,232,2013,0.8304648994258546
23,235,1981,0.44201809811843845
23,235,1986,0.4531546423090326
23,235,1991,0.5591091678823233
23,235,1996,0.6605799437358109
23,235,2001,0.7476310634809943
23,235,2006,0.7194330280819763
23,235,2013,0.7117775203691338
23,245,1981,0.6984083286082603
23,245,1986,0.7936995546175281
23,245,1991,0.77693257355728
23,245,1996,0.7443327461111127
23,245,2001,0.8238006863360005
23,245,2006,0.7912743027395
23,245,2013,0.8590570368391665
23,249,1981,0.721935956468378
23,249,1986,0.7131363182760685
23,249,1991,0.7601060532323841
23,249,1996,0.8126895216124894
23,249,2001,0.8427524051513509
23,249,2006,0.8598714629165058
23,249,2013,0.8545982221450501
23,273,1981,0.5427121577877526
23,273,1986,0.4996981290750324
23,273,1991,0.46285518701726247
23,273,1996,0.5288590834743615
23,273,2001,0.5579588067876782
23,273,2006,0.6500027642345585
23,273,2013,0.65654815799245
23,290,1981,0.6502852278760503
23,290,1986,0.7455677389843314
23,290,1991,0.752831603415734
23,290,1996,0.7521140727860955
23,290,2001,0.8032307979062567
23,290,2006,0.8463033994122694
23,290,2013,0.8203248388005899
23,301,1981,0.5834050864460464
23,301,1986,0.6989893678624324
23,301,1991,0.6527304013607702
23,301,1996,0.6586007926691353
23,301,2001,0.7261544204009308
23,301,2006,0.7557592598538068
23,301,2013,0.731453661910527
24,1,1981,0.47636393166530866
24,1,1986,0.44452242363376887
24,1,1991,0.5630623985001838
24,1,1996,0.4074193706168483
24,1,2001,0.6106491174035696
24,1,2006,0.6238873129928126
24,1,2013,0.606003980331017
24,2,1981,0.245818210164031
24,2,1986,0.25318339254200395
24,2,1991,0.31893486630988876
24,2,1996,0.42257702649253176
24,2,2001,0.24408863493192023
24,2,2006,0.25708613054506324
24,2,2013,0.2914955308124576
24,3,1981,0.2736902594048485
24,3,1986,0.25473797409701915
24,3,1991,0.36954758186013437
24,3,1996,0.5599555436710899
24,3,2001,0.37394508238158597
24,3,2006,0.4562297606834972
24,3,2013,0.5543188648771924
24,4,1981,0.29443552517081634
24,4,1986,0.3120906033222177
24,4,1991,0.34056223656087603
24,4,1996,0.455765857433033
24,4,2001,0.23596436296058054
24,4,2006,0.23331091254691738
24,4,2013,0.22779381707447283
24,5,1981,0.44503873456203125
24,5,1986,0.43005011814186245
24,5,1991,0.452361298464264
24,5,1996,0.6088258546749992
24,5,2001,0.41108634492619456
24,5,2006,0.5129314865445266
24,5,2013,0.6228193837171063
24,6,1981,0.5347153010616102
24,6,1986,0.5209845989740671
24,6,1991,0.488397271913726
24,6,1996,0.43480666148829605
24,6,2001,0.5484998517582603
24,6,2006,0.5447387828935238
24,6,2013,0.6309751173833424
24,7,1981,0.6835975383568617
24,7,1986,0.6389545965963208
24,7,1991,0.6729757717816922
24,7,1996,0.3129472924296055
24,7,2001,0.5961684797434806
24,7,2006,0.5547022253780457
24,7,2013,0.5954419375512807
24,8,1981,0.5145765380672557
24,8,1986,0.4928499837604268
24,8,1991,0.4799041739130583
24,8,1996,0.3744927096403826
24,8,2001,0.6415983893868114
24,8,2006,0.6064249562580959
24,8,2013,0.6008929350704976
24,9,1981,0.39944104262974467
24,9,1986,0.38850472181072915
24,9,1991,0.4282010153000896
24,9,1996,0.5061149916944485
24,9,2001,0.5878756883501546
24,9,2006,0.6080213043337351
24,9,2013,0.6668923069874972
24,10,1981,0.4100074596626221
24,10,1986,0.3969040838533911
24,10,1991,0.44714855089503824
24,10,1996,0.4054080898582652
24,10,2001,0.5422891432786113
24,10,2006,0.5772390747432428
24,10,2013,0.566678496698785
24,11,1981,0.76901966133612365
24,11,1986,0.7680224626474734
24,11,1991,0.6868277345858157
24,11,1996,0.44362005325077025
24,11,2001,0.5818566220830352
24,11,2006,0.668724009496284
24,11,2013,0.7026737017936499
24,12,1981,0.5663336958191284
24,12,1986,0.5927313454794125
24,12,1991,0.5218565254271043
24,12,1996,0.6019415728556207
24,12,2001,0.5889392933164806
24,12,2006,0.6996936830325666
24,12,2013,0.7447201885347101
24,13,1981,0.7619010757401716
24,13,1986,0.7232533063417355
24,13,1991,0.649437657726984
24,13,1996,0.5155881751820758
24,13,2001,0.620823869644832
24,13,2006,0.6701339265251498
24,13,2013,0.7126670103197372
24,14,1981,0.46487473074184943
24,14,1986,0.41543702459051446
24,14,1991,0.48087622987890855
24,14,1996,0.47264164090109534
24,14,2001,0.6541392069338254
24,14,2006,0.653835877007833
24,14,2013,0.7593888708329402
24,15,1981,0.7671930237344791
24,15,1986,0.7828180573586954
24,15,1991,0.7030217782480204
24,15,1996,0.5261931625788443
24,15,2001,0.8361979463190088
24,15,2006,0.7536250281560491
24,15,2013,0.7269009253096659
24,16,1981,0.48802411786072997
24,16,1986,0.5313755469732365
24,16,1991,0.40577346669203196
24,16,1996,0.3709667329591337
24,16,2001,0.5259734965527628
24,16,2006,0.5430130407671465
24,16,2013,0.5474986437720207
24,17,1981,0.31270475819881827
24,17,1986,0.32839251418103915
24,17,1991,0.29379429353114195
24,17,1996,0.38667076023584934
24,17,2001,0.492694803840479
24,17,2006,0.48549395812345997
24,17,2013,0.5105374796919576
24,18,1981,0.3601271382668128
24,18,1986,0.30703350979240746
24,18,1991,0.33905121561663815
24,18,1996,0.3636336189276442
24,18,2001,0.3969345419501473
24,18,2006,0.36998978084330014
24,18,2013,0.3248094872831513
24,19,1981,0.39501215522987687
24,19,1986,0.38555938887352575
24,19,1991,0.4021445328783808
24,19,1996,0.39118724354976375
24,19,2001,0.57549150269772
24,19,2006,0.5143533509362747
24,19,2013,0.46609513439401795
24,20,1981,0.3659426044387296
24,20,1986,0.3889300241201148
24,20,1991,0.3720170271295194
24,20,1996,0.34946114359351527
24,20,2001,0.31358545749193384
24,20,2006,0.26376297669170445
24,20,2013,0.20717424371274212
24,21,1981,0.5793596378531091
24,21,1986,0.6738590546367149
24,21,1991,0.744180673849892
24,21,1996,0.7494240221368731
24,21,2001,0.7025463463814774
24,21,2006,0.7655533419502555
24,21,2013,0.7895080956959819
24,22,1981,0.3993692000577232
24,22,1986,0.46024024253739343
24,22,1991,0.46066098922528603
24,22,1996,0.6275625887818242
24,22,2001,0.5019960428485573
24,22,2006,0.6090931719092474
24,22,2013,0.537262149524778
24,23,1981,0.49756570919513715
24,23,1986,0.6337897109428732
24,23,1991,0.5837509283235335
24,23,1996,0.4537043733263534
24,23,2001,0.6622475510961864
24,23,2006,0.6380789885782046
24,23,2013,0.5450300214129454
24,24,1981,1
24,24,1986,1
24,24,1991,0.9999999999999998
24,24,1996,1
24,24,2001,1
24,24,2006,1
24,24,2013,1
24,25,1981,0.35275942877319333
24,25,1986,0.34535723175704186
24,25,1991,0.32587568173736386
24,25,1996,0.2705447976151472
24,25,2001,0.4840456388268345
24,25,2006,0.44104858971550953
24,25,2013,0.4289888182332096
24,26,1981,0.4801468304877731
24,26,1986,0.4850451584757707
24,26,1991,0.5616148872757193
24,26,1996,0.6650961278402953
24,26,2001,0.5985361386573648
24,26,2006,0.6055303619134453
24,26,2013,0.6753120688790577
24,101,1981,0.4769180932062059
24,101,1986,0.4213559420873981
24,101,1991,0.4613878144555107
24,101,1996,0.41760475653048573
24,101,2001,0.5629205434412248
24,101,2006,0.5550826385317795
24,101,2013,0.6473982305349534
24,102,1981,0.5092573077558633
24,102,1986,0.6151444764370214
24,102,1991,0.6268620002638743
24,102,1996,0.4684261030706111
24,102,2001,0.5666927335409125
24,102,2006,0.656105092210216
24,102,2013,0.6851213555940915
24,103,1981,0.5070677792164352
24,103,1986,0.4278033350583622
24,103,1991,0.4200195705042758
24,103,1996,0.37345977989130075
24,103,2001,0.6079446447986773
24,103,2006,0.5493896045757539
24,103,2013,0.5212306516618754
24,104,1981,0.46572585700295727
24,104,1986,0.39839852550011745
24,104,1991,0.46357711522515915
24,104,1996,0.4173092128914153
24,104,2001,0.7890267284704793
24,104,2006,0.6725226536032518
24,104,2013,0.6394445927248611
24,105,1981,0.7541294150418258
24,105,1986,0.6517697639560297
24,105,1991,0.6976925101871898
24,105,1996,0.6169171195203723
24,105,2001,0.850695011027523
24,105,2006,0.8090378027839554
24,105,2013,0.7813123774718862
24,106,1981,0.8786283531269078
24,106,1986,0.7925935012068387
24,106,1991,0.7323189020536575
24,106,1996,0.44585293384219854
24,106,2001,0.7487392162861684
24,106,2006,0.7218099594272781
24,106,2013,0.727749168676137
24,107,1981,0.3984464227052009
24,107,1986,0.4049402291558813
24,107,1991,0.4395114131190218
24,107,1996,0.40541507945626565
24,107,2001,0.6426123459663237
24,107,2006,0.6822812767770685
24,107,2013,0.6817487035166563
24,109,1981,0.7893011509059858
24,109,1986,0.7581030394956687
24,109,1991,0.4125432174275124
24,109,1996,0.3529872053330859
24,109,2001,0.6060379412895979
24,109,2006,0.6406734606119928
24,109,2013,0.6302535036107446
24,111,1981,0.5221023044084323
24,111,1986,0.5479011174960267
24,111,1991,0.5862096405105096
24,111,1996,0.41920142589420795
24,111,2001,0.7043307995333001
24,111,2006,0.6541325785858256
24,111,2013,0.6750235446172506
24,112,1981,0.8017621466826965
24,112,1986,0.782495299596697
24,112,1991,0.8992723607925532
24,112,1996,0.6454659431018146
24,112,2001,0.9060668145259525
24,112,2006,0.8552636856590318
24,112,2013,0.8422192599512683
24,113,1981,0.9515565695365626
24,113,1986,0.9473998818244469
24,113,1991,0.8703982085634059
24,113,1996,0.7220709774688358
24,113,2001,0.9442714244375905
24,113,2006,0.8989142358402117
24,113,2013,0.8222759378965684
24,114,1981,0.9101712133147428
24,114,1986,0.8561002393447649
24,114,1991,0.8708469151828193
24,114,1996,0.6667498793362352
24,114,2001,0.9193825002538369
24,114,2006,0.8624077039973226
24,114,2013,0.8244997050603744
24,116,1981,0.7337376511382414
24,116,1986,0.6807567626585543
24,116,1991,0.6007754024780656
24,116,1996,0.3287915416068041
24,116,2001,0.6383921097563412
24,116,2006,0.6127814811987349
24,116,2013,0.572508183416861
24,117,1981,0.636843865906521
24,117,1986,0.5162284349915661
24,117,1991,0.40504909990587556
24,117,1996,0.27969658552324295
24,117,2001,0.47808219263335444
24,117,2006,0.41979333813899367
24,117,2013,0.4051097983490574
24,217,1981,0.5494012345435086
24,217,1986,0.4896807642002844
24,217,1991,0.5449841180854298
24,217,1996,0.4106023268260008
24,217,2001,0.6823584464748771
24,217,2006,0.6544527954961764
24,217,2013,0.6420861990070641
24,226,1981,0.5294825699791327
24,226,1986,0.5225214020811656
24,226,1991,0.500841740013955
24,226,1996,0.37533399318653826
24,226,2001,0.7146015618489593
24,226,2006,0.6886531830474925
24,226,2013,0.5872890063833245
24,231,1981,0.4562977985669432
24,231,1986,0.46893234944777606
24,231,1991,0.5473558421507522
24,231,1996,0.4932095148519367
24,231,2001,0.7875874202814709
24,231,2006,0.7357295959420697
24,231,2013,0.7376700817106129
24,232,1981,0.5028097168509879
24,232,1986,0.5375997569741838
24,232,1991,0.48835817143892335
24,232,1996,0.3799025590940571
24,232,2001,0.6907552886323797
24,232,2006,0.6206506423503219
24,232,2013,0.6139596680947846
24,235,1981,0.6479255283339268
24,235,1986,0.6039082897451179
24,235,1991,0.6020084973619187
24,235,1996,0.4467102157026391
24,235,2001,0.7321517737735141
24,235,2006,0.6767447568487122
24,235,2013,0.620611254146392
24,245,1981,0.5976574446707859
24,245,1986,0.7833510592129214
24,245,1991,0.7926910268692063
24,245,1996,0.6825667685363106
24,245,2001,0.8899386088343149
24,245,2006,0.8989524543061587
24,245,2013,0.8099431161491795
24,249,1981,0.5904337535244246
24,249,1986,0.5447771118984749
24,249,1991,0.5474011006241044
24,249,1996,0.38558629510202924
24,249,2001,0.7361187297883485
24,249,2006,0.7621264472668048
24,249,2013,0.7655402001077258
24,273,1981,0.5570543188624509
24,273,1986,0.5809067630474688
24,273,1991,0.5793612886157532
24,273,1996,0.43709642259291037
24,273,2001,0.6210636612949159
24,273,2006,0.6812576034008282
24,273,2013,0.6644753814328042
24,290,1981,0.9023708890017781
24,290,1986,0.9278918949251074
24,290,1991,0.8619498417311025
24,290,1996,0.676330167983095
24,290,2001,0.9355433446573285
24,290,2006,0.8442120377634805
24,290,2013,0.8465152972668939
24,301,1981,0.9119455182241243
24,301,1986,0.9037518529392303
24,301,1991,0.8824456810865429
24,301,1996,0.7194162096863445
24,301,2001,0.9430504270473161
24,301,2006,0.8710047082843276
24,301,2013,0.8436589531216511
25,1,1981,0.7883943869986898
25,1,1986,0.6925955326042728
25,1,1991,0.7452535927760722
25,1,1996,0.8218565849829125
25,1,2001,0.8115458568834528
25,1,2006,0.7862305586036011
25,1,2013,0.8292230719817217
25,2,1981,0.5870750545739929
25,2,1986,0.6297096193580833
25,2,1991,0.47859124132326375
25,2,1996,0.4492833551434306
25,2,2001,0.4103019829521843
25,2,2006,0.37469427528535143
25,2,2013,0.2589818341094793
25,3,1981,0.37066620343408374
25,3,1986,0.39714828295112237
25,3,1991,0.36459133917216646
25,3,1996,0.3105917527539609
25,3,2001,0.39722810876512993
25,3,2006,0.39198200227820224
25,3,2013,0.27271178917374705
25,4,1981,0.3036303553219484
25,4,1986,0.32249996439481393
25,4,1991,0.3519965677961864
25,4,1996,0.26290740025336023
25,4,2001,0.2909626068478989
25,4,2006,0.28656551846034284
25,4,2013,0.23621589843933632
25,5,1981,0.17876300142469975
25,5,1986,0.1655799277592509
25,5,1991,0.2343685896671841
25,5,1996,0.2227950886693989
25,5,2001,0.24928367595784168
25,5,2006,0.229205917955337
25,5,2013,0.20404769532530254
25,6,1981,0.6590657350021621
25,6,1986,0.5788475945091424
25,6,1991,0.592984162801242
25,6,1996,0.5943705066467146
25,6,2001,0.5876493352265434
25,6,2006,0.6013420802269744
25,6,2013,0.5097892667945517
25,7,1981,0.7719561290760147
25,7,1986,0.7534703592381481
25,7,1991,0.7012894333802101
25,7,1996,0.8456211922529911
25,7,2001,0.768725658094496
25,7,2006,0.7615097902439705
25,7,2013,0.6956716242317517
25,8,1981,0.7462265692144266
25,8,1986,0.7268858741503882
25,8,1991,0.7571164409282909
25,8,1996,0.8080098992943141
25,8,2001,0.7697378715702047
25,8,2006,0.7472172878243823
25,8,2013,0.7619647597489541
25,9,1981,0.540609126240518
25,9,1986,0.6357260856639403
25,9,1991,0.6235767412827531
25,9,1996,0.6051404370646453
25,9,2001,0.6427415758240714
25,9,2006,0.7097893953094895
25,9,2013,0.7081224967030431
25,10,1981,0.7006498224298668
25,10,1986,0.5603432033345629
25,10,1991,0.6833474343882453
25,10,1996,0.6703791618375744
25,10,2001,0.598293586164961
25,10,2006,0.6463427323073936
25,10,2013,0.7488924588966466
25,11,1981,0.6475710236155146
25,11,1986,0.6204380560857318
25,11,1991,0.6917358481791146
25,11,1996,0.5797254028639073
25,11,2001,0.5958772919319685
25,11,2006,0.667388406295595
25,11,2013,0.6976264575794324
25,12,1981,0.18733743991503882
25,12,1986,0.18651379256032824
25,12,1991,0.28576225657037274
25,12,1996,0.3443298610973786
25,12,2001,0.42683441026731384
25,12,2006,0.4276107593865199
25,12,2013,0.5486624503196326
25,13,1981,0.49877892337771856
25,13,1986,0.496962672074095
25,13,1991,0.41820702988222214
25,13,1996,0.4475975743602244
25,13,2001,0.38647751031810296
25,13,2006,0.37918651597266534
25,13,2013,0.4189739643354978
25,14,1981,0.6414723530397355
25,14,1986,0.6156858693898989
25,14,1991,0.6754865978920717
25,14,1996,0.7268415973930862
25,14,2001,0.774209812210475
25,14,2006,0.741609716940089
25,14,2013,0.5720121973411809
25,15,1981,0.5927828409368295
25,15,1986,0.6249453132499977
25,15,1991,0.7040089850535035
25,15,1996,0.7937688504219972
25,15,2001,0.695872212305668
25,15,2006,0.7409430372097884
25,15,2013,0.8139445186935801
25,16,1981,0.7538639441658563
25,16,1986,0.7846009814334719
25,16,1991,0.7144486199244352
25,16,1996,0.7075431978972615
25,16,2001,0.6814027017146949
25,16,2006,0.6792713776785486
25,16,2013,0.7896253442476936
25,17,1981,0.6252174887999435
25,17,1986,0.7291514645088257
25,17,1991,0.7589838005022802
25,17,1996,0.7095253207653558
25,17,2001,0.770255604026261
25,17,2006,0.744614925489213
25,17,2013,0.7125374243560814
25,18,1981,0.43376577878306233
25,18,1986,0.5315010638692919
25,18,1991,0.6337338090080077
25,18,1996,0.678474893806129
25,18,2001,0.7022733272383452
25,18,2006,0.7168431665291193
25,18,2013,0.7305886961422466
25,19,1981,0.41858429398088104
25,19,1986,0.5637133525371473
25,19,1991,0.6984557318021587
25,19,1996,0.7584562083029978
25,19,2001,0.727337187502577
25,19,2006,0.8176049283177573
25,19,2013,0.8712912365765079
25,20,1981,0.730921854754208
25,20,1986,0.7621375789739834
25,20,1991,0.6252636398400349
25,20,1996,0.5711066709168175
25,20,2001,0.5530745316422031
25,20,2006,0.5697149194297011
25,20,2013,0.5156239534506747
25,21,1981,0.5933472065151195
25,21,1986,0.3508869711929442
25,21,1991,0.3420990896470777
25,21,1996,0.21274201640149504
25,21,2001,0.3701572920176883
25,21,2006,0.42666108652330337
25,21,2013,0.3759373254366822
25,22,1981,0.2620676497412353
25,22,1986,0.25252532083149826
25,22,1991,0.30830805610198564
25,22,1996,0.28853801599434564
25,22,2001,0.31833272619344855
25,22,2006,0.3107976074120815
25,22,2013,0.6289054960603476
25,23,1981,0.5748641307946971
25,23,1986,0.5436748610937487
25,23,1991,0.5701077974372729
25,23,1996,0.7222800466253887
25,23,2001,0.7266892623660866
25,23,2006,0.7091795582446555
25,23,2013,0.8048622576446081
25,24,1981,0.35275942877319333
25,24,1986,0.34535723175704186
25,24,1991,0.32587568173736386
25,24,1996,0.2705447976151472
25,24,2001,0.4840456388268345
25,24,2006,0.44104858971550953
25,24,2013,0.4289888182332096
25,25,1981,1
25,25,1986,1
25,25,1991,1
25,25,1996,0.9999999999999999
25,25,2001,0.9999999999999999
25,25,2006,1
25,25,2013,1
25,26,1981,0.648839539650708
25,26,1986,0.6369902131384388
25,26,1991,0.4024821405049049
25,26,1996,0.3042209644991167
25,26,2001,0.304948810049446
25,26,2006,0.3160207219208712
25,26,2013,0.2033090456407955
25,101,1981,0.6924238014551601
25,101,1986,0.6513089867336227
25,101,1991,0.6282543734251997
25,101,1996,0.6144973719669111
25,101,2001,0.59403682190909
25,101,2006,0.3505520443645218
25,101,2013,0.30230360098412035
25,102,1981,0.09123778148365302
25,102,1986,0.1838771134463646
25,102,1991,0.29562592812421307
25,102,1996,0.5004484310161098
25,102,2001,0.45677323630488376
25,102,2006,0.6804997593959277
25,102,2013,0.7481835229207288
25,103,1981,0.7889760577443403
25,103,1986,0.7500355609288765
25,103,1991,0.7098209596090853
25,103,1996,0.671812912083547
25,103,2001,0.6234348962489519
